Date,Close,High,Low,Open,Volume
,X,X,X,X,X
1991-04-01,13.011422157287598,14.717838177915478,12.30041548202598,13.082522824813758,19703900
1991-07-01,15.713248252868652,16.566456302798173,12.940322090597714,13.082523432252634,15131300
1991-10-01,15.712606430053711,17.36278884051597,13.488447528995879,15.856100552702603,11915000
1992-01-01,14.108241081237793,17.21928911453638,13.674141355661245,15.91698993780674,14264700
1992-04-01,16.65992546081543,16.952204854864824,13.006433035198011,14.248620459907935,14226700
1992-07-01,14.535887718200684,17.93005439351658,14.166956557840262,16.970833376579478,11941400
1992-10-01,20.250667572021484,20.474020523183484,13.177824118558098,14.592392809250775,15582500
1993-01-01,23.910993576049805,24.963678827825586,18.948334531963997,20.301786998532855,25264100
1993-04-01,24.680416107177734,27.860101617918424,21.500730596437045,24.074761724179506,18923600
1993-07-01,19.494943618774414,24.825592264533043,16.753467172384262,24.673288017511368,34881100
1993-10-01,26.569124221801758,26.64591359816535,18.659818456352102,19.50450159635158,21429900
1994-01-01,22.959508895874023,28.216231471360334,22.341070945816814,26.59283185246015,32210000
1994-04-01,21.07138442993164,23.948289315199062,18.81651303337069,22.39320559343289,22749100
1994-07-01,26.24059295654297,26.94556411059935,20.600823724091946,21.227464749919836,27807700
1994-10-01,22.395055770874023,26.73212643072639,20.739083337112213,26.416703110009852,22786600
1995-01-01,21.43069839477539,24.843735546535918,19.049509684244793,22.541919793023006,25348600
1995-04-01,21.992921829223633,22.232844612815164,18.713977120139383,21.59305052323775,29452200
1995-07-01,19.992919921875,25.15238312752016,19.75107008411038,22.00833523658014,40479500
1995-10-01,19.989715576171875,21.858672723537538,18.93334849287824,20.152233588986277,25171800
1996-01-01,22.699481964111328,24.830119260381707,19.667421196341948,20.241054314568586,34954800
1996-04-01,18.73593521118164,23.68816478241908,18.323249413578523,22.69771886817159,22004200
1996-07-01,18.965497970581055,19.71413604836715,16.054127668079577,18.882315961938154,22608300
1996-10-01,21.07380485534668,21.493601764815736,17.79938896148803,19.142739071789016,22312900
1997-01-01,18.03489875793457,22.607126612058828,17.8655569855596,21.337063319246536,25888900
1997-04-01,23.895275115966797,24.321976457323345,17.324074459075927,18.006796605246407,25403100
