Datetime,Close,High,Low,Open,Volume
,X,X,X,X,X
2025-01-15 14:30:00+00:00,36.86000061035156,36.88999938964844,36.435001373291016,36.529998779296875,390551
2025-01-15 16:00:00+00:00,37.189998626708984,37.220001220703125,36.73099899291992,36.880001068115234,727725
2025-01-15 17:30:00+00:00,37.10499954223633,37.419898986816406,36.93000030517578,37.20439910888672,1065985
2025-01-15 19:00:00+00:00,36.67499923706055,37.130001068115234,36.630001068115234,37.10499954223633,803771
2025-01-15 20:30:00+00:00,36.52000045776367,36.77000045776367,36.4900016784668,36.66999816894531,735857
2025-01-16 14:30:00+00:00,36.83000183105469,36.91999816894531,36.41849899291992,36.70000076293945,787476
2025-01-16 16:00:00+00:00,36.70000076293945,36.939998626708984,36.27000045776367,36.86000061035156,808636
2025-01-16 17:30:00+00:00,35.992000579833984,36.7400016784668,35.959999084472656,36.689998626708984,895612
2025-01-16 19:00:00+00:00,35.900901794433594,36.150001525878906,35.88999938964844,35.9900016784668,1035025
2025-01-16 20:30:00+00:00,35.790000915527344,36.02899932861328,35.7400016784668,35.91899871826172,1044353
2025-01-17 14:30:00+00:00,35.97610092163086,36.29999923706055,35.75,35.88999938964844,640515
2025-01-17 16:00:00+00:00,36.3661003112793,36.380001068115234,35.810001373291016,35.95000076293945,509995
2025-01-17 17:30:00+00:00,36.400001525878906,36.5,36.22999954223633,36.380001068115234,590891
2025-01-17 19:00:00+00:00,36.13520050048828,36.404998779296875,35.970001220703125,36.400001525878906,437619
2025-01-17 20:30:00+00:00,36.02000045776367,36.15999984741211,35.93000030517578,36.125,672273
2025-01-21 14:30:00+00:00,36.92499923706055,37.0,35.97999954223633,36.63999938964844,1146825
2025-01-21 16:00:00+00:00,37.18000030517578,37.209999084472656,36.790000915527344,36.935001373291016,763979
2025-01-21 17:30:00+00:00,37.084999084472656,37.33000183105469,36.87519836425781,37.164100646972656,470834
2025-01-21 19:00:00+00:00,36.560001373291016,37.0890998840332,36.560001373291016,37.08000183105469,572216
2025-01-21 20:30:00+00:00,36.58000183105469,36.709999084472656,36.5099983215332,36.569000244140625,477663
2025-01-22 14:30:00+00:00,36.7599983215332,36.900001525878906,36.27000045776367,36.40999984741211,1112589
2025-01-22 16:00:00+00:00,36.84000015258789,37.060001373291016,36.68000030517578,36.7400016784668,483847
2025-01-22 17:30:00+00:00,36.599998474121094,36.849998474121094,36.4900016784668,36.849998474121094,546233
2025-01-22 19:00:00+00:00,36.57500076293945,36.650001525878906,36.540000915527344,36.599998474121094,416676
2025-01-22 20:30:00+00:00,36.470001220703125,36.62990188598633,36.45000076293945,36.56999969482422,546081
2025-01-23 14:30:00+00:00,36.86000061035156,37.13999938964844,36.22999954223633,36.470001220703125,491211
2025-01-23 16:00:00+00:00,37.310001373291016,37.310001373291016,36.79999923706055,36.845001220703125,645431
2025-01-23 17:30:00+00:00,37.28499984741211,37.33000183105469,37.09000015258789,37.32740020751953,445456
2025-01-23 19:00:00+00:00,36.900001525878906,37.29999923706055,36.869998931884766,37.29999923706055,453501
2025-01-23 20:30:00+00:00,37.09000015258789,37.119998931884766,36.82500076293945,36.88999938964844,406470
2025-01-24 14:30:00+00:00,37.40999984741211,37.810001373291016,37.27000045776367,37.29999923706055,762874
2025-01-24 16:00:00+00:00,37.75320053100586,37.834999084472656,37.36000061035156,37.400001525878906,642181
2025-01-24 17:30:00+00:00,37.60499954223633,37.77000045776367,37.4900016784668,37.755001068115234,552458
2025-01-24 19:00:00+00:00,37.34000015258789,37.61989974975586,37.29999923706055,37.599998474121094,395885
2025-01-24 20:30:00+00:00,37.400001525878906,37.5099983215332,37.29999923706055,37.36000061035156,617626
2025-01-27 14:30:00+00:00,36.880001068115234,37.54499816894531,36.650001525878906,36.75,902119
2025-01-27 16:00:00+00:00,36.81999969482422,37.0,36.650001525878906,36.86289978027344,408577
2025-01-27 17:30:00+00:00,36.904998779296875,37.209999084472656,36.66999816894531,36.83000183105469,461133
2025-01-27 19:00:00+00:00,36.939998626708984,37.380001068115234,36.619998931884766,36.90010070800781,774071
2025-01-27 20:30:00+00:00,36.81999969482422,36.94499969482422,36.68000030517578,36.939998626708984,622431
2025-01-28 14:30:00+00:00,36.67499923706055,37.0099983215332,36.52000045776367,37.0,1363610
2025-01-28 16:00:00+00:00,36.27000045776367,36.779998779296875,36.209999084472656,36.665000915527344,1298650
2025-01-28 17:30:00+00:00,36.36000061035156,36.650001525878906,36.209999084472656,36.279998779296875,910821
2025-01-28 19:00:00+00:00,36.47999954223633,36.709999084472656,36.29999923706055,36.36000061035156,635724
2025-01-28 20:30:00+00:00,36.2599983215332,36.540000915527344,36.25,36.47999954223633,969557
2025-01-29 14:30:00+00:00,36.77000045776367,36.95000076293945,36.04999923706055,36.36000061035156,755489
2025-01-29 16:00:00+00:00,36.369998931884766,36.810001373291016,36.349998474121094,36.77000045776367,446622
2025-01-29 17:30:00+00:00,36.685001373291016,36.709999084472656,36.220001220703125,36.369998931884766,516565
2025-01-29 19:00:00+00:00,36.849998474121094,37.51850128173828,36.5099983215332,36.68000030517578,1495643
2025-01-29 20:30:00+00:00,36.560001373291016,36.875,36.529998779296875,36.849998474121094,940404
2025-01-30 14:30:00+00:00,36.70500183105469,37.029998779296875,36.45000076293945,36.880001068115234,665880
2025-01-30 16:00:00+00:00,36.60499954223633,36.75,36.54999923706055,36.70500183105469,520160
2025-01-30 17:30:00+00:00,36.459999084472656,36.60499954223633,36.34000015258789,36.59000015258789,567459
2025-01-30 19:00:00+00:00,36.38999938964844,36.54999923706055,36.36000061035156,36.459999084472656,537431
2025-01-30 20:30:00+00:00,36.52000045776367,36.59000015258789,36.25,36.39500045776367,864021
2025-01-31 14:30:00+00:00,37.435001373291016,37.689998626708984,36.060001373291016,36.150001525878906,1363917
2025-01-31 16:00:00+00:00,37.290000915527344,37.45000076293945,37.04999923706055,37.439998626708984,487961
2025-01-31 17:30:00+00:00,37.11000061035156,37.400001525878906,36.75379943847656,37.29999923706055,650503
2025-01-31 19:00:00+00:00,37.09000015258789,37.310001373291016,36.7599983215332,37.125,738332
2025-01-31 20:30:00+00:00,36.86000061035156,37.290000915527344,36.79499816894531,37.09000015258789,821415
2025-02-03 14:30:00+00:00,37.13999938964844,37.4900016784668,36.43000030517578,36.70000076293945,1273915
2025-02-03 16:00:00+00:00,36.95000076293945,37.459999084472656,36.939998626708984,37.11970138549805,587398
2025-02-03 17:30:00+00:00,36.849998474121094,37.130001068115234,36.81999969482422,36.959999084472656,395162
2025-02-03 19:00:00+00:00,36.53499984741211,37.029998779296875,36.529998779296875,36.845001220703125,438634
2025-02-03 20:30:00+00:00,36.470001220703125,36.70000076293945,36.43000030517578,36.540000915527344,545031
2025-02-04 14:30:00+00:00,37.15999984741211,37.470001220703125,36.45790100097656,36.72999954223633,656964
2025-02-04 16:00:00+00:00,37.26639938354492,37.30500030517578,36.959999084472656,37.130001068115234,402178
2025-02-04 17:30:00+00:00,37.209999084472656,37.439998626708984,37.060001373291016,37.310001373291016,295396
2025-02-04 19:00:00+00:00,37.33000183105469,37.560001373291016,37.15999984741211,37.18000030517578,525416
2025-02-04 20:30:00+00:00,37.81999969482422,37.81999969482422,37.33000183105469,37.34000015258789,518927
2025-02-05 14:30:00+00:00,37.99319839477539,38.150001525878906,37.415000915527344,37.849998474121094,1058061
2025-02-05 16:00:00+00:00,38.029998779296875,38.130001068115234,37.93000030517578,37.9900016784668,516181
2025-02-05 17:30:00+00:00,37.82500076293945,38.095001220703125,37.75,38.02000045776367,659118
2025-02-05 19:00:00+00:00,37.54999923706055,37.84000015258789,37.470001220703125,37.83000183105469,522577
2025-02-05 20:30:00+00:00,37.90999984741211,38.0,37.54999923706055,37.54999923706055,615235
2025-02-06 14:30:00+00:00,38.6349983215332,38.83000183105469,38.0,38.5,1335289
2025-02-06 16:00:00+00:00,39.27000045776367,39.68000030517578,38.53010177612305,38.63999938964844,3723802
2025-02-06 17:30:00+00:00,38.970001220703125,39.279998779296875,38.5099983215332,39.279998779296875,1095240
2025-02-06 19:00:00+00:00,38.93000030517578,39.119998931884766,38.68000030517578,38.95000076293945,691959
2025-02-06 20:30:00+00:00,39.220001220703125,39.27000045776367,38.890499114990234,38.93000030517578,1880222
2025-02-07 14:30:00+00:00,38.439998626708984,39.779998779296875,38.18159866333008,39.709999084472656,1872324
2025-02-07 16:00:00+00:00,39.82379913330078,39.84000015258789,36.09000015258789,38.40999984741211,5970423
2025-02-07 17:30:00+00:00,39.4900016784668,41.380001068115234,39.13999938964844,39.84000015258789,8126446
2025-02-07 19:00:00+00:00,37.005001068115234,40.239898681640625,35.150001525878906,39.540000915527344,10932125
2025-02-07 20:30:00+00:00,36.97999954223633,37.349998474121094,36.59000015258789,37.0099983215332,4285493
2025-02-10 14:30:00+00:00,38.13999938964844,39.18000030517578,37.46269989013672,38.310001373291016,7539529
2025-02-10 16:00:00+00:00,38.470001220703125,38.5,38.11000061035156,38.150001525878906,2039704
2025-02-10 17:30:00+00:00,38.56999969482422,38.95000076293945,38.45000076293945,38.4900016784668,2369793
2025-02-10 19:00:00+00:00,38.185001373291016,38.59000015258789,38.04999923706055,38.56999969482422,1358525
2025-02-10 20:30:00+00:00,38.69499969482422,38.709999084472656,38.099998474121094,38.185001373291016,1064368
2025-02-11 14:30:00+00:00,39.150001525878906,39.34000015258789,38.470001220703125,38.849998474121094,2017332
2025-02-11 16:00:00+00:00,39.330101013183594,39.529998779296875,38.97999954223633,39.15999984741211,1397249
2025-02-11 17:30:00+00:00,38.935001373291016,39.45000076293945,38.91999816894531,39.36980056762695,634566
2025-02-11 19:00:00+00:00,39.40999984741211,39.40999984741211,38.90999984741211,38.939998626708984,650600
2025-02-11 20:30:00+00:00,39.25,39.51499938964844,39.19499969482422,39.40999984741211,1053460
2025-02-12 14:30:00+00:00,39.20000076293945,39.41999816894531,38.709999084472656,39.0,759455
2025-02-12 16:00:00+00:00,39.41999816894531,39.459999084472656,39.0,39.20000076293945,471646
2025-02-12 17:30:00+00:00,38.959999084472656,39.439998626708984,38.95000076293945,39.40999984741211,463424
2025-02-12 19:00:00+00:00,38.86000061035156,39.0099983215332,38.75,38.96500015258789,755527
2025-02-12 20:30:00+00:00,38.56999969482422,38.91999816894531,38.56999969482422,38.86000061035156,668316
2025-02-13 14:30:00+00:00,38.599998474121094,39.20500183105469,38.58000183105469,38.88999938964844,1427911
2025-02-13 16:00:00+00:00,38.86000061035156,38.959999084472656,38.599998474121094,38.6150016784668,487298
2025-02-13 17:30:00+00:00,38.935001373291016,39.08000183105469,38.86989974975586,38.86989974975586,348377
2025-02-13 19:00:00+00:00,38.92499923706055,39.02000045776367,37.80500030517578,38.93000030517578,2461971
2025-02-13 20:30:00+00:00,38.79999923706055,39.0099983215332,38.720699310302734,38.904998779296875,688589
2025-02-14 14:30:00+00:00,38.31999969482422,39.130001068115234,38.05030059814453,38.900001525878906,1104593
2025-02-14 16:00:00+00:00,38.32500076293945,38.47999954223633,38.13999938964844,38.310001373291016,579016
2025-02-14 17:30:00+00:00,38.21500015258789,38.529998779296875,38.20000076293945,38.310001373291016,1053823
2025-02-14 19:00:00+00:00,38.529998779296875,38.69990158081055,37.63999938964844,38.21500015258789,1765726
2025-02-14 20:30:00+00:00,38.40999984741211,38.548500061035156,38.36000061035156,38.529998779296875,687247
