Date,Close,High,Low,Open,Volume
,M,M,M,M,M
1992-02-03,4.189330101013184,4.8931375579833984,4.189330101013184,4.8931375579833984,18720200
1992-02-10,4.189330101013184,4.390417945861817,4.021756896972656,4.222844741821289,3616400
1992-02-17,4.256361961364746,4.289876622477855,4.155817978025421,4.2228473002516385,1874800
1992-02-24,4.15581750869751,4.2898761380103325,4.0552735367128925,4.256361480682127,1804000
1992-03-02,4.189330101013184,4.256359382629395,4.088786178588867,4.088786178588867,1093600
1992-03-09,4.1223039627075195,4.189333295434471,4.1223039627075195,4.155818629070995,471600
1992-03-16,3.8877010345458984,4.155818347273201,3.8206717063640725,4.155818347273201,668200
1992-03-23,3.9212162494659424,4.256362937454485,3.6195842302762546,3.82067224306938,1308000
1992-03-30,3.9212162494659424,4.05527492466136,3.7871575742705255,3.9547309182647967,2368600
1992-04-06,3.619582414627075,3.98824358648724,3.452009154690636,3.98824358648724,1059200
1992-04-13,3.7201273441314697,3.921215308679117,3.552554040341764,3.6530980226155876,582000
1992-04-20,3.1168622970581055,3.7201259674564486,3.016318351991715,3.7201259674564486,989000
1992-04-27,3.586066722869873,3.720125291949121,3.049832446552883,3.083347088822695,2256400
1992-05-04,3.485524892807007,3.720127529822863,3.45201023037617,3.619583542530353,716800
1992-05-11,3.317951202392578,3.72012710571289,3.250921885172526,3.452009836832682,2264200
1992-05-18,3.3849809169769287,3.384980916976929,3.1168636166223207,3.351466254432603,29495600
1992-05-25,3.4520111083984375,3.4520111083984375,3.217408411711165,3.384981766487788,11658400
1992-06-01,3.351465940475464,3.452009918689728,3.3514659404754643,3.4184952592849736,11111000
1992-06-08,3.284438371658325,3.4184970807056034,3.2174090171346856,3.3514677261819643,7420200
1992-06-15,3.284438371658325,3.3179530489201445,3.0498356308255876,3.2509236943965054,8747600
1992-06-22,3.3849809169769287,3.384980916976929,3.183892941710973,3.2509222667996247,7038200
1992-06-29,3.4520111083984375,3.5525551212644113,3.317952424577139,3.317952424577139,4643600
1992-07-06,3.3849809169769287,3.452010242065581,3.2509222667996247,3.384980916976929,7448800
1992-07-13,3.5525550842285156,3.753643107864092,3.384981731198869,3.418496401804798,5317800
1992-07-20,3.619582414627075,3.6866117186016503,3.452009154690636,3.5190384586652117,3257600
1992-07-27,3.7201273441314697,3.7871566656473523,3.552554040341764,3.586068701099705,3334000
1992-08-03,3.7536420822143555,3.8877007280077254,3.619583436420986,3.7536420822143555,3467000
1992-08-10,3.8877010345458984,3.8877010345458984,3.6866130500004206,3.7536423781822466,9518200
1992-08-17,3.6866114139556885,3.887699309262362,3.653096764737909,3.887699309262362,5018200
1992-08-24,3.6866114139556885,3.686611413955688,3.3514649217778985,3.61958211552013,2304800
1992-08-31,3.7536420822143555,3.8877007280077254,3.485524790627616,3.653098097869328,4109400
1992-09-07,3.7536420822143555,3.787156743662698,3.6866127593176707,3.6866127593176707,2247200
1992-09-14,3.8206698894500732,3.8876991857562153,3.753640593143932,3.7871552412970027,3609000
1992-09-21,3.6530983448028564,3.8541863270855825,3.5860690173752814,3.8541863270855825,2101400
1992-09-28,3.6530983448028564,3.8206716633717948,3.5860690173752814,3.686613008516644,1712000
1992-10-05,4.021759510040283,4.155818160374959,3.4520102461179096,3.6195835590362546,7478200
1992-10-12,4.289875507354736,4.423934116959572,3.820670373737812,3.9882436357438564,9306000
1992-10-19,4.222847938537598,4.323391937074207,3.9882452752855087,4.289877270895337,5946000
1992-10-26,4.524479389190674,4.625023375617133,4.189332767769142,4.256362092053449,7119600
1992-11-02,4.591507434844971,4.725566046081321,4.490963476417709,4.490963476417709,8463400
1992-11-09,4.591507434844971,4.759080698890408,4.390419517990447,4.524478129226797,14258400
1992-11-16,4.658538341522217,4.658538341522218,4.45745035555723,4.591509012867221,11103400
1992-11-23,5.060711860656738,5.161255804908197,4.658536083650905,4.692050731734724,7986800
1992-11-30,5.127739429473877,5.161254066267824,4.893136971916249,5.09422479267993,8181000
1992-12-07,4.859625816345215,5.161257763566643,4.65853785153093,5.161257763566643,4410600
1992-12-14,4.960169792175293,4.993684452933234,4.7590818276276465,4.7590818276276465,5909200
1992-12-21,5.228285312652588,5.29531461153275,4.993682766572023,4.993682766572023,3582600
1992-12-28,5.295314311981201,5.3958582546137555,5.027197131627722,5.194770369348647,5106400
1993-01-04,5.529921054840088,5.529921054840088,5.094230305064808,5.39586236260154,14984400
