Date,Close,High,Low,Open,Volume
,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E
2007-03-30,4181.02978515625,4207.759765625,4160.35009765625,4177.669921875,0
2007-04-04,4261.830078125,4261.830078125,4242.0498046875,4252.7099609375,0
2007-04-19,4339.93017578125,4339.93017578125,4288.10986328125,4330.35986328125,0
2007-04-24,4367.830078125,4402.85986328125,4348.68994140625,4399.169921875,0
2007-05-04,4445.58984375,4449.330078125,4413.0400390625,4429.27978515625,0
2007-05-14,4413.72021484375,4446.56982421875,4406.4599609375,4435.10009765625,0
2007-05-24,4452.7001953125,4495.919921875,4449.31982421875,4477.0400390625,0
2007-05-29,4474.81005859375,4483.83984375,4462.27978515625,4480.0400390625,0
2007-06-08,4376.419921875,4399.1298828125,4330.27001953125,4376.5498046875,0
2007-06-13,4401.68017578125,4413.419921875,4349.72021484375,4372.5400390625,0
2007-06-18,4530.22021484375,4559.72998046875,4517.16015625,4551.2998046875,0
2007-06-28,4457.990234375,4458.97998046875,4433.89990234375,4433.89990234375,0
2007-07-03,4513.009765625,4522.47998046875,4483.3798828125,4483.3798828125,0
2007-07-13,4542.56982421875,4560.68994140625,4532.14990234375,4537.39013671875,0
2007-07-18,4472.22021484375,4519.60009765625,4472.22021484375,4512.43017578125,0
2007-07-23,4482.75,4482.75,4428.259765625,4444.93017578125,0
2007-08-02,4288.66015625,4306.9599609375,4261.27001953125,4262.68017578125,0
2007-08-07,4276.7998046875,4276.7998046875,4229.2998046875,4229.2998046875,0
2007-08-17,4157.2001953125,4215.56982421875,4028.719970703125,4059.030029296875,0
2007-08-22,4226.52001953125,4240.58984375,4187.25,4187.509765625,0
2007-08-27,4240.9501953125,4261.43017578125,4236.919921875,4247.2900390625,0
2007-09-06,4256.1201171875,4268.39990234375,4202.919921875,4250.2099609375,0
2007-09-11,4197.35009765625,4206.16015625,4159.93017578125,4161.5,0
2007-09-21,4370.35009765625,4393.91015625,4350.89013671875,4355.47021484375,0
2007-09-26,4364.39990234375,4375.41015625,4341.919921875,4341.919921875,0
2007-10-01,4409.64990234375,4413.240234375,4344.10986328125,4361.58984375,0
2007-10-11,4473.56982421875,4485.5,4442.25,4443.3701171875,0
2007-10-16,4420.91015625,4424.1298828125,4399.31005859375,4422.66015625,0
2007-10-26,4440.22998046875,4449.35986328125,4404.27978515625,4416.60986328125,0
2007-10-31,4489.7900390625,4489.7900390625,4455.02978515625,4463.14013671875,0
2007-11-05,4392.7998046875,4400.25,4373.72021484375,4398.31005859375,0
2007-11-15,4301.43994140625,4344.77001953125,4282.93017578125,4330.77001953125,0
2007-11-20,4277.240234375,4284.31982421875,4217.93017578125,4234.14013671875,0
2007-11-30,4394.9501953125,4406.77001953125,4348.990234375,4348.990234375,0
2007-12-05,4410.0,4412.72998046875,4354.97021484375,4354.97021484375,0
2007-12-10,4465.52001953125,4480.27001953125,4425.72021484375,4438.1201171875,0
2007-12-20,4314.7001953125,4342.41015625,4303.4501953125,4308.47998046875,0
2008-01-04,4270.52978515625,4343.4599609375,4253.68994140625,4331.25,0
2008-01-09,4258.31982421875,4285.33984375,4246.919921875,4285.33984375,0
2008-01-14,4236.68017578125,4257.0,4205.68994140625,4218.0498046875,0
2008-01-24,3809.070068359375,3809.070068359375,3603.669921875,3603.669921875,0
2008-01-29,3810.010009765625,3826.570068359375,3770.699951171875,3778.739990234375,0
2008-02-08,3701.169921875,3755.719970703125,3670.31005859375,3715.760009765625,0
2008-02-13,3803.2099609375,3828.489990234375,3754.419921875,3789.89990234375,0
2008-02-18,3759.1201171875,3806.39990234375,3733.330078125,3733.330078125,0
2008-02-28,3784.27001953125,3851.719970703125,3776.449951171875,3844.719970703125,0
2008-03-04,3610.199951171875,3700.14990234375,3593.610107421875,3678.659912109375,0
2008-03-14,3566.590087890625,3663.389892578125,3532.6201171875,3599.909912109375,0
2008-03-19,3529.5400390625,3600.8798828125,3504.320068359375,3577.5,0
2008-04-03,3774.93994140625,3804.8701171875,3747.85009765625,3800.31005859375,0
2008-04-08,3810.510009765625,3819.77001953125,3783.570068359375,3819.77001953125,0
2008-04-18,3808.590087890625,3820.360107421875,3730.389892578125,3730.389892578125,0
2008-04-23,3763.550048828125,3770.489990234375,3697.93994140625,3742.080078125,0
2008-04-28,3814.760009765625,3830.239990234375,3798.8701171875,3798.8701171875,0
2008-05-08,3855.860107421875,3861.909912109375,3829.929931640625,3856.320068359375,0
2008-05-13,3817.070068359375,3835.1201171875,3784.949951171875,3820.080078125,0
2008-05-23,3725.820068359375,3789.75,3725.820068359375,3789.75,0
2008-05-28,3743.179931640625,3771.419921875,3710.860107421875,3718.3798828125,0
2008-06-02,3720.5,3777.969970703125,3715.5,3775.389892578125,0
2008-06-12,3542.590087890625,3555.35009765625,3511.969970703125,3511.969970703125,0
2008-06-17,3555.580078125,3583.56005859375,3540.159912109375,3540.159912109375,0
2008-06-27,3340.27001953125,3363.530029296875,3304.06005859375,3357.72998046875,0
2008-07-02,3288.52001953125,3335.050048828125,3276.4599609375,3295.590087890625,0
2008-07-07,3332.659912109375,3339.820068359375,3283.2099609375,3293.969970703125,0
2008-07-17,3256.090087890625,3278.0,3199.580078125,3199.580078125,0
2008-07-22,3326.239990234375,3329.56005859375,3265.7099609375,3313.8701171875,0
2008-08-06,3409.02001953125,3413.179931640625,3377.989990234375,3395.110107421875,0
2008-08-11,3445.659912109375,3445.659912109375,3404.72998046875,3412.5,0
2008-08-21,3248.919921875,3281.64990234375,3243.75,3281.64990234375,0
2008-08-26,3297.419921875,3308.639892578125,3245.260009765625,3272.679931640625,0
2008-09-05,3185.830078125,3258.090087890625,3173.10009765625,3258.090087890625,0
2008-09-10,3242.02001953125,3269.590087890625,3215.52001953125,3261.68994140625,0
2008-09-15,3151.169921875,3241.75,3090.68994140625,3241.75,0
2008-09-25,3207.110107421875,3208.919921875,3117.969970703125,3120.77001953125,0
2008-09-30,3038.199951171875,3041.360107421875,2924.1298828125,2993.93994140625,0
2008-10-10,2421.8701171875,2620.8701171875,2326.989990234375,2620.8701171875,0
2008-10-15,2578.06005859375,2753.60009765625,2550.360107421875,2753.60009765625,0
2008-10-20,2613.679931640625,2620.22998046875,2549.2900390625,2549.2900390625,0
2008-10-30,2528.0400390625,2596.89990234375,2487.35009765625,2539.02001953125,0
2008-11-04,2755.1201171875,2755.1201171875,2604.489990234375,2618.489990234375,0
2008-11-14,2458.31005859375,2527.330078125,2444.14990234375,2459.2099609375,0
2008-11-19,2295.360107421875,2390.4599609375,2293.8701171875,2390.4599609375,0
2008-11-24,2380.300048828125,2380.300048828125,2188.389892578125,2188.389892578125,0
2008-12-04,2368.719970703125,2435.219970703125,2327.659912109375,2364.72998046875,0
2008-12-09,2480.7900390625,2512.590087890625,2404.969970703125,2429.820068359375,0
2008-12-19,2444.139892578125,2470.919921875,2396.81005859375,2428.72998046875,0
2008-12-24,2382.139892578125,2382.139892578125,2382.139892578125,2382.139892578125,0
2008-12-29,2388.300048828125,2410.25,2371.2900390625,2387.330078125,0
2009-01-08,2516.56005859375,2532.050048828125,2481.669921875,2516.860107421875,0
2009-01-13,2411.280029296875,2445.0400390625,2385.0400390625,2445.0400390625,0
2009-01-23,2147.8701171875,2167.52001953125,2086.090087890625,2155.10009765625,0
2009-01-28,2322.780029296875,2330.949951171875,2240.110107421875,2240.110107421875,0
2009-02-02,2198.739990234375,2214.75,2157.2900390625,2214.75,0
2009-02-12,2214.949951171875,2258.8798828125,2192.530029296875,2258.8798828125,0
2009-02-17,2119.97998046875,2176.760009765625,2109.0,2176.760009765625,0
2009-02-27,1976.22998046875,2005.6199951171875,1939.3199462890625,2005.6199951171875,0
2009-03-04,1943.4599609375,1943.4599609375,1883.68994140625,1883.68994140625,0
2009-03-09,1809.97998046875,1823.25,1765.489990234375,1823.25,0
2009-03-19,2039.5799560546875,2087.77001953125,2024.489990234375,2025.7099609375,0
2009-03-24,2127.3701171875,2158.75,2105.590087890625,2129.389892578125,0
2009-04-03,2198.75,2239.610107421875,2186.820068359375,2209.75,0
2009-04-08,2186.7900390625,2192.93994140625,2122.5,2148.679931640625,0
2009-04-23,2259.5400390625,2297.8701171875,2250.679931640625,2266.64990234375,0
2009-04-28,2280.52001953125,2301.739990234375,2250.52001953125,2299.320068359375,0
2009-05-08,2462.389892578125,2483.43994140625,2419.050048828125,2419.050048828125,0
2009-05-13,2357.300048828125,2438.52001953125,2353.2900390625,2427.199951171875,0
2009-05-18,2422.739990234375,2422.739990234375,2318.260009765625,2343.449951171875,0
2009-05-28,2453.14990234375,2475.639892578125,2429.510009765625,2452.85009765625,0
2009-06-02,2534.169921875,2549.320068359375,2512.889892578125,2518.949951171875,0
2009-06-12,2509.219970703125,2522.52001953125,2497.5,2517.6298828125,0
2009-06-17,2383.7099609375,2420.47998046875,2365.179931640625,2418.280029296875,0
2009-06-22,2359.280029296875,2435.0,2359.280029296875,2433.5400390625,0
2009-07-02,2369.64990234375,2441.93994140625,2369.64990234375,2441.93994140625,0
2009-07-07,2320.89990234375,2370.1201171875,2319.469970703125,2353.2900390625,0
2009-07-17,2469.199951171875,2485.590087890625,2455.81005859375,2470.429931640625,0
2009-07-22,2528.85009765625,2529.27001953125,2496.5400390625,2522.14990234375,0
2009-07-27,2601.409912109375,2624.56005859375,2581.050048828125,2598.14990234375,0
2009-08-06,2662.010009765625,2683.949951171875,2647.64990234375,2660.75,0
2009-08-11,2650.93994140625,2712.389892578125,2643.580078125,2696.0,0
2009-08-21,2745.6201171875,2749.889892578125,2652.989990234375,2657.389892578125,0
2009-08-26,2788.89990234375,2812.1298828125,2779.68994140625,2794.9599609375,0
2009-08-31,2770.110107421875,2795.659912109375,2768.320068359375,2789.39990234375,0
2009-09-10,2817.5,2840.10009765625,2794.8798828125,2827.760009765625,0
2009-09-15,2843.0,2851.919921875,2818.510009765625,2834.39990234375,0
2009-09-25,2831.949951171875,2847.610107421875,2819.2900390625,2838.39990234375,0
2009-09-30,2872.6298828125,2909.530029296875,2846.9599609375,2898.35009765625,0
2009-10-05,2790.780029296875,2791.590087890625,2746.85009765625,2764.47998046875,0
2009-10-15,2939.090087890625,2960.1298828125,2926.22998046875,2955.2900390625,0
2009-10-20,2925.080078125,2962.06005859375,2922.139892578125,2950.5400390625,0
2009-10-30,2743.5,2833.860107421875,2737.239990234375,2830.85009765625,0
2009-11-04,2763.2900390625,2773.300048828125,2728.840087890625,2729.330078125,0
2009-11-09,2860.110107421875,2860.31005859375,2810.60009765625,2810.60009765625,0
2009-11-19,2860.2900390625,2908.429931640625,2853.550048828125,2908.429931640625,0
2009-11-24,2877.580078125,2901.8701171875,2868.239990234375,2883.169921875,0
2009-12-04,2910.330078125,2930.010009765625,2854.4599609375,2868.590087890625,0
2009-12-09,2818.10009765625,2858.260009765625,2802.389892578125,2843.239990234375,0
2009-12-14,2885.0,2897.22998046875,2871.6201171875,2878.610107421875,0
2009-12-24,2957.47998046875,2957.47998046875,2957.47998046875,2957.47998046875,0
2009-12-29,2992.080078125,3001.56005859375,2985.139892578125,2988.030029296875,0
2010-01-08,3017.85009765625,3024.580078125,2993.72998046875,3012.969970703125,0
2010-01-13,2978.409912109375,2986.219970703125,2964.110107421875,2967.429931640625,0
2010-01-18,2957.8701171875,2960.530029296875,2939.159912109375,2949.93994140625,0
2010-01-28,2737.330078125,2825.27001953125,2737.330078125,2806.2900390625,0
2010-02-02,2830.010009765625,2833.6201171875,2778.110107421875,2795.56005859375,0
2010-02-12,2674.4599609375,2712.6201171875,2657.389892578125,2693.449951171875,0
2010-02-17,2762.25,2779.2900390625,2736.31005859375,2736.31005859375,0
2010-02-22,2778.1201171875,2804.300048828125,2775.719970703125,2798.2900390625,0
2010-03-04,2816.10009765625,2832.699951171875,2797.969970703125,2807.5400390625,0
2010-03-09,2880.7099609375,2888.590087890625,2857.22998046875,2879.139892578125,0
2010-03-19,2897.949951171875,2933.510009765625,2884.800048828125,2921.9599609375,0
2010-03-24,2903.93994140625,2920.919921875,2871.080078125,2913.699951171875,0
2010-03-29,2947.489990234375,2961.6201171875,2930.179931640625,2947.179931640625,0
2010-04-08,2942.31005859375,2966.090087890625,2923.280029296875,2966.090087890625,0
2010-04-13,2988.239990234375,3006.39990234375,2977.489990234375,2994.320068359375,0
2010-04-23,2918.110107421875,2931.3701171875,2882.090087890625,2900.43994140625,0
2010-04-28,2788.5400390625,2839.030029296875,2762.14990234375,2819.7099609375,0
2010-05-03,2816.5,2828.7900390625,2780.510009765625,2806.7099609375,0
2010-05-18,2698.2099609375,2713.469970703125,2655.8701171875,2655.8701171875,0
