Datetime,Close,High,Low,Open,Volume
1986-03-10,0.0618393197655677,0.0629060646410731,0.054376397581188,0.054376397581188,1339948800
1986-03-17,0.0570416934788227,0.0634390933054963,0.0559755623634637,0.0618392834979378,367257600
1986-03-24,0.0591739378869533,0.0591739378869533,0.0549094147099486,0.0570416762984509,136972800
1986-03-31,0.0591739378869533,0.0607731340783301,0.0575747416955765,0.0591739378869533,100598400
1986-04-07,0.0613062307238578,0.0623729751961749,0.0570417053731817,0.0591739680485197,70070400
1986-04-14,0.0623729638755321,0.0645052261638663,0.0597070228805777,0.0613062195968283,96998400
1986-04-21,0.0719687566161155,0.0749006195222219,0.060773153440852,0.0623729632762688,202233600
1986-04-28,0.0677036195993423,0.0730348884549487,0.0666374884551284,0.0719687573107348,164707200
1986-05-05,0.0677036195993423,0.0687697507435562,0.0666374884551284,0.0677036195993423,27763200
1986-05-12,0.0687697529792785,0.0703689497475897,0.0677036218004044,0.0677036218004044,39369600
1986-05-19,0.0661044418811798,0.0687697705077197,0.0661044418811798,0.0687697705077197,89568000
1986-05-26,0.0746340826153755,0.075700213723079,0.0661044206192312,0.0661044206192312,102153600
1986-06-02,0.0730348974466323,0.0746340943598382,0.0714350873988143,0.0746340943598382,46598400
1986-06-09,0.0671705529093742,0.0730348872394926,0.0666374873461386,0.0730348872394926,40003200
1986-06-16,0.0669039934873581,0.0687697198641572,0.0661043932004236,0.067170523865917,39283200
1986-06-23,0.0634391158819198,0.06823670760838,0.0629060501345353,0.066904045527735,105552000
1986-06-30,0.0666374936699867,0.0671705592838098,0.0629060343732246,0.0634390999870478,176688000
1986-07-07,0.0597070232033729,0.0666374888124641,0.0554424986036491,0.0666374888124641,138729600
1986-07-14,0.0634391158819198,0.0639721816293043,0.0581078452733368,0.0581078452733368,70416000
1986-07-21,0.0666374936699867,0.0671705592838098,0.0634390999870478,0.0634390999870478,69408000
1986-07-28,0.0602400712668895,0.0666374694413277,0.0591739404268768,0.0666374694413277,80812800
1986-08-04,0.0591739378869533,0.0607731340783301,0.0581078070927021,0.0602400686812045,41385600
1986-08-11,0.0653048008680343,0.0655713312603837,0.0602400645228116,0.0602400645228116,51062400
1986-08-18,0.0629060268402099,0.0655713545901519,0.0618392826057218,0.0653048241029731,109238400
1986-08-25,0.0607731007039547,0.0629059742554959,0.0597069704951834,0.0629059742554959,51667200
1986-09-01,0.0650382936000824,0.0650382936000824,0.0559755654803687,0.0607731557666296,89308800
1986-09-08,0.0602400712668895,0.067170534861334,0.0602400712668895,0.0650382731813086,118137600
1986-09-15,0.0634391158819198,0.0645052473766887,0.0591739767681058,0.0602401082628747,43574400
1986-09-22,0.0618393197655677,0.0645052622520117,0.0613062538952549,0.063439130511386,22723200
1986-09-29,0.0602400712668895,0.0618392675269086,0.0586408750068704,0.0618392675269086,81244800
1986-10-06,0.0735679864883422,0.0751671839102962,0.0618393124577317,0.0618393124577317,434044800
1986-10-13,0.0767663568258285,0.0772994178873425,0.0703689560454723,0.0735679630029562,249840000
1986-10-20,0.0799647197127342,0.081297381002215,0.0751671308344698,0.0767663271272246,382320000
1986-10-27,0.0826306864619255,0.0858290798945241,0.0804978018877279,0.0804978018877279,429638400
1986-11-03,0.094358742237091,0.0970240655234966,0.0831637475063701,0.0831637475063701,258595200
1986-11-10,0.0906266868114471,0.0943587644052615,0.0879613537475999,0.0943587644052615,123667200
1986-11-17,0.0996894091367721,0.1007561627848987,0.0863621585502307,0.0906266839990343,321955200
1986-11-24,0.1060867309570312,0.1092851226471748,0.0964909427523977,0.0996893344425413,349747200
1986-12-01,0.1044876053929328,0.1066198678605341,0.1028884131178631,0.1060867976680025,254246400
1986-12-08,0.1007561236619949,0.1055537083533982,0.1007561236619949,0.1044875774051686,103276800
1986-12-15,0.1034214943647384,0.1044876258068307,0.0964910222807985,0.1007561703351399,220694400
1986-12-22,0.1050206869840622,0.1060868091823137,0.1034214853841579,0.1034214853841579,52848000
1986-12-29,0.1018222793936729,0.1060867950733106,0.0996893946923874,0.1050206730168479,103104000
1987-01-05,0.1236791908740997,0.1242122610537164,0.1012892092375602,0.1018222794171768,274723200
1987-01-12,0.1316757649183273,0.1380725416679808,0.1226130338486248,0.1236791648321105,457027200
1987-01-19,0.1439369171857834,0.1652607686648764,0.1290098532696561,0.1316757991311268,726422400
1987-01-26,0.1559314578771591,0.1561979791575097,0.1402054120088904,0.1450029963829092,490780800
1987-02-02,0.1468687504529953,0.158863948665825,0.1460691498830675,0.1559314820270463,226252800
1987-02-09,0.1620623767375946,0.1657938222544175,0.1423377184617391,0.1466022341604383,508550400
1987-02-16,0.1450029909610748,0.1657937639919641,0.1428707292854032,0.1620623197864275,604972800
1987-02-23,0.1636615395545959,0.1695258873582711,0.1418046307127158,0.1450030239539613,494496000
1987-03-02,0.1775224953889846,0.1817870201038622,0.1567310842733937,0.1636615546452574,450547200
1987-03-09,0.1764557957649231,0.1844523901894624,0.172724331118743,0.1775225403483629,332697600
1987-03-16,0.1924489587545395,0.1945812213654822,0.1700589842216449,0.1759226926748428,363427200
