Date,Close,High,Low,Open,Volume
2003-12-01,204.3999938964844,205.8300018310547,185.58999633789065,189.3300018310547,0
2004-03-01,200.6499938964844,207.9499969482422,189.8099975585937,204.41000366210932,0
2004-06-01,196.7400054931641,211.8000030517578,194.5599975585937,200.66000366210932,0
2004-09-01,196.4900054931641,202.4499969482422,60.0260009765625,196.72999572753903,0
2004-12-01,200.58999633789065,203.6199951171875,189.5500030517578,196.47999572753903,0
2005-03-01,196.9900054931641,205.27999877929688,195.57000732421875,200.6100006103516,0
2005-06-01,199.509994506836,202.97999572753903,192.72000122070312,196.9600067138672,0
2005-09-01,207.17999267578125,385.1700134277344,192.13999938964844,199.4900054931641,0
2005-12-01,203.07000732421875,212.97000122070312,200.5399932861328,207.17999267578125,0
2006-03-01,210.5399932861328,211.44000244140625,202.5500030517578,203.07000732421875,0
2006-06-01,223.3099975585937,223.8099975585937,209.4900054931641,210.57000732421875,0
2006-09-01,227.4600067138672,227.7899932861328,217.44000244140625,223.2899932861328,0
2006-12-01,233.1499938964844,242.41000366210932,219.8699951171875,227.42999267578125,0
2007-03-01,241.0269927978516,242.33999633789065,221.07000732421875,233.1100006103516,0
2007-06-01,233.5800018310547,257.3599853515625,219.7400054931641,241.0269927978516,0
2007-09-01,229.02999877929688,241.77999877929688,204.47000122070312,233.5800018310547,0
2007-12-01,206.3999938964844,230.2729949951172,204.79299926757807,229.02999877929688,0
2008-03-01,208.6499938964844,209.27999877929688,192.6300048828125,206.2400054931641,0
2008-06-01,196.259994506836,215.80099487304688,195.759994506836,208.1100006103516,0
2008-09-01,146.2899932861328,197.3979949951172,137.69000244140625,196.2899932861328,0
2008-12-01,139.42999267578125,146.41600036621094,119.18000030517578,146.24000549316406,0
2009-03-01,154.13999938964844,155.77000427246094,131.5290069580078,139.42999267578125,0
2009-06-01,151.27999877929688,162.6999969482422,146.85899353027344,154.16000366210938,0
2009-09-01,141.91000366210938,152.9499969482422,139.41000366210938,149.88999938964844,0
2009-12-01,134.91299438476562,151.1999969482422,134.47999572753906,141.96200561523438,0
2010-03-01,132.39999389648438,145.9040069580078,126.73999786376952,134.87399291992188,0
2010-06-01,130.72000122070312,137.7259979248047,128.82000732421875,132.3769989013672,0
2010-09-01,131.00100708007812,134.99000549316406,126.4489974975586,129.1300048828125,0
2010-12-01,131.3769989013672,135.40499877929688,125.4749984741211,130.2449951171875,0
2011-03-01,133.32000732421875,139.96400451660156,125.99500274658205,133.17999267578125,0
2011-06-01,125.03600311279295,134.31700134277344,123.29000091552734,134.07400512695312,0
2011-09-01,121.56999969482422,127.197998046875,116.9499969482422,124.63999938964844,0
2011-12-01,128.1300048828125,129.6649932861328,116.9800033569336,121.74199676513672,0
2012-03-01,122.25800323486328,133.45599365234375,120.18000030517578,129.3800048828125,0
2012-06-01,123.97000122070312,125.81300354003906,118.8000030517578,120.91799926757812,0
2012-09-01,131.75,132.78799438476562,123.9499969482422,124.30999755859376,0
2012-12-01,140.0,147.86900329589844,131.61900329589844,132.0,0
2013-03-01,153.9600067138672,157.22000122070312,139.11700439453125,140.3699951171875,0
2013-06-01,152.14999389648438,154.63299560546875,147.09100341796875,152.72000122070312,0
2013-09-01,167.69000244140625,167.8719940185547,152.14999389648438,152.14999389648438,0
2013-12-01,170.41799926757812,174.8350067138672,163.8820037841797,167.69000244140625,0
2014-03-01,170.5500030517578,173.50900268554688,167.82000732421875,170.35000610351562,0
2014-06-01,172.74099731445312,175.3280029296875,170.4080047607422,170.5500030517578,0
2014-09-01,185.47999572753903,186.093994140625,168.55999755859375,172.822998046875,0
2014-12-01,184.47999572753903,189.6649932861328,175.49000549316406,185.60699462890625,0
2015-03-01,189.69200134277344,190.6699981689453,174.8679962158203,184.47999572753903,0
2015-06-01,186.9640045166016,195.83999633789065,183.8470001220703,189.9160003662109,0
2015-09-01,184.66000366210932,188.78399658203125,180.42100524902344,186.02999877929688,0
2015-12-01,157.5749969482422,186.3329925537109,154.90199279785156,185.47000122070312,0
2016-03-01,162.16000366210938,163.96200561523438,151.72900390625,156.56399536132812,0
2016-06-01,134.6739959716797,160.5800018310547,128.89599609375,160.24099731445312,0
2016-09-01,140.46099853515625,142.3249969482422,125.95700073242188,135.67300415039062,0
2016-12-01,140.22300720214844,148.43699645996094,136.5030059814453,143.4949951171875,0
2017-03-01,141.9739990234375,148.0780029296875,135.61300659179688,139.91200256347656,0
2017-06-01,142.69000244140625,147.60299682617188,138.7270050048828,142.58999633789062,0
2017-09-01,150.24899291992188,152.7310028076172,141.20199584960938,142.48599243164062,0
2017-12-01,149.38699340820312,156.5959930419922,146.9530029296875,152.27699279785156,0
2018-03-01,144.3939971923828,153.83999633789062,143.25799560546875,146.65899658203125,0
2018-06-01,144.4080047607422,149.29100036621094,139.91000366210938,144.5290069580078,0
2018-09-01,144.9600067138672,149.70700073242188,142.593994140625,143.85000610351562,0
2018-12-01,147.63600158691406,148.22300720214844,133.90899658203125,144.85000610351562,0
2019-03-01,137.87899780273438,148.85800170898438,136.6300048828125,147.71800231933594,0
2019-06-01,129.22000122070312,138.31199645996094,126.65499877929688,136.8300018310547,0
2019-09-01,141.54808044433594,141.74400329589844,126.72000122070312,129.22000122070312,0
2019-12-01,138.68505859375,147.9320068359375,137.6020050048828,141.51515197753906,0
2020-03-01,132.9126739501953,139.1529998779297,124.93000030517578,138.5623016357422,0
2020-06-01,140.93800354003906,142.00999450683594,131.77999877929688,132.96099853515625,0
2020-09-01,138.74600219726562,142.69700622558594,133.10299682617188,141.64300537109375,0
2020-12-01,148.2642364501953,150.43499755859375,133.71299743652344,139.11199951171875,0
2021-03-01,155.83599853515625,156.03799438476562,148.08999633789062,148.79600524902344,0
2021-06-01,151.26199340820312,155.9199981689453,148.47000122070312,155.73599243164062,0
2021-09-01,151.5050048828125,158.20199584960938,148.94000244140625,151.3300018310547,0
2021-12-01,154.552001953125,158.03900146484375,149.2841033935547,150.57699584960938,0
2022-03-01,161.59500122070312,168.38800048828125,151.00399780273438,154.45899963378906,0
2022-06-01,161.72799682617188,168.7169952392578,159.46400451660156,162.26499938964844,0
2022-09-01,165.74400329589844,172.1009979248047,148.92999267578125,161.52999877929688,0
2022-12-01,164.38099670410156,169.24400329589844,142.73646545410156,165.83999633789062,0
2023-03-01,173.49200439453125,174.26699829101562,158.31199645996094,164.04600524902344,0
2023-06-01,185.69400024414065,186.74899291992188,172.6750030517578,173.15499877929688,0
2023-09-01,186.65899658203125,188.656005859375,179.58999633789062,184.33200073242188,0
