Date,Close,High,Low,Open,Volume
1994-10-17,1.305243968963623,1.3714519758685413,1.1917444966394024,1.2106610381250185,878437
1994-10-24,1.2579528093338013,1.333619147089377,1.2484945729670025,1.305244363518783,264811
1994-10-31,1.2213590145111084,1.2881520668351274,1.2213590145111084,1.278610180752202,267701
1994-11-07,1.1927330493927002,1.249984197297909,1.164107475440096,1.2213586233453049,399177
1994-11-14,1.164107322692871,1.211816656439214,1.164107322692871,1.1831910111144912,435504
1994-11-21,1.1927330493927002,1.202274932419637,1.164107475440096,1.183191166365764,312283
1994-11-28,1.223563313484192,1.2428319882582035,1.1946601875385074,1.2042945628537356,289579
1994-12-05,1.2139290571212769,1.2331977337834168,1.204294680861981,1.2139290571212769,234264
1994-12-12,1.2717348337173462,1.300637879155905,1.2042943690752317,1.2235631166052254,341799
1994-12-19,1.2813690900802612,1.3102722104381308,1.2524661214352515,1.2813690900802612,296597
1994-12-26,1.3199074268341064,1.3199074268341064,1.2524669213085189,1.271735604663053,260683
1995-01-02,1.2930362224578855,1.3222025117449516,1.2735921061469604,1.3124804153159295,101755
1995-01-09,1.3513689041137695,1.3610908481901396,1.2930363210900575,1.2930363210900575,137668
1995-01-16,1.3513689041137695,1.380535042531377,1.3416468069431509,1.3610908481901396,112075
1995-01-23,1.3999781608581543,1.3999781608581543,1.3513678654608787,1.3610898020650288,155007
1995-01-30,1.3825795650482178,1.4218017592155572,1.362968622372909,1.4119962106737225,277608
1995-02-06,1.4119956493377686,1.4218011939814297,1.3727734707631254,1.402190104694108,236740
1995-02-13,1.49043869972229,1.5100496194388169,1.4021890205692895,1.4021890205692895,349642
1995-02-20,1.4708294868469238,1.490440585788338,1.411996344431057,1.480635036317631,144687
1995-02-27,1.4826117753982544,1.512264070051428,1.4628435789628054,1.4727276771805298,109186
1995-03-06,1.4727274179458618,1.4826115144237528,1.443075284157447,1.4727274179458618,124459
1995-03-13,1.4529591798782349,1.4924955645622633,1.3936547584974457,1.462843276049242,222500
1995-03-20,1.4233067035675049,1.4628429230662163,1.413422609781523,1.4430748911394686,153562
1995-03-27,1.4331899881362915,1.452958008901489,1.4134218117259665,1.4134218117259665,174201
1995-04-03,1.445234298706055,1.465168446909635,1.425299993549328,1.425299993549328,137256
1995-04-10,1.4651682376861572,1.4651682376861572,1.4352669411740664,1.4552012434842092,134161
1995-04-17,1.4552013874053955,1.4751355347339263,1.4252999309828909,1.4452342352645606,146752
1995-04-24,1.4651682376861572,1.4851025399963,1.4352669411740664,1.4452340923291378,176678
1995-05-01,1.537437081336975,1.537437081336975,1.4469995873481951,1.4469995873481951,209702
1995-05-08,1.6278746128082275,1.7283607371357328,1.5675828432700365,1.5675828432700365,716001
1995-05-15,1.5675828456878662,1.6479718718627792,1.547485589144138,1.627874615319051,240044
1995-05-22,1.5575331449508667,1.6680679798307885,1.5575331449508665,1.577630387656307,176059
1995-05-29,1.6196273565292358,1.6297500474328457,1.5690139020111886,1.579136592914798,132715
1995-06-05,1.6297502517700195,1.6499956361155936,1.5892594830788718,1.6297502517700195,125697
1995-06-12,1.6297502517700195,1.6297502517700195,1.5892594830788718,1.6196275595972327,143654
1995-06-19,1.6196273565292358,1.6398727383364549,1.6095046656256264,1.6196273565292358,127349
1995-06-26,1.7107326984405518,1.7107326984405518,1.6196285713753704,1.6196285713753704,192984
1995-07-03,1.7132220268249512,1.7336174047940665,1.6724309497173686,1.7234196355171707,143447
1995-07-10,1.7438138723373413,1.754011634001745,1.7234183490085342,1.7234183490085342,139527
1995-07-17,1.733617901802063,1.743815674002541,1.7234201296015852,1.733617901802063,212385
1995-07-24,1.7540124654769895,1.7846057649727038,1.723419165981276,1.723419165981276,211561
1995-07-31,1.784604549407959,1.784604549407959,1.7438135111980633,1.754011270750537,168836
1995-08-07,1.733617901802063,1.8050021466206856,1.7132225179858296,1.7948043744202078,228690
1995-08-14,1.7642093896865845,1.7948025139915476,1.6928252188622628,1.713220742121942,146751
1995-08-21,1.7502758502960205,1.780982503542831,1.7195693582288378,1.780982503542831,165120
1995-08-28,1.7502758502960205,1.770746952460561,1.7400402992137505,1.7502758502960205,148195
1995-09-04,1.7836822271347046,1.7836822271347048,1.76306158393664,1.7836822271347048,138702
1995-09-11,1.763061285018921,1.783681924720865,1.721820167972047,1.7733716048698929,312283
