Datetime,Close,High,Low,Open,Volume
,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC
2025-01-21 14:30:00+00:00,19640.5234375,19736.248046875,19613.880859375,19736.248046875,402311169
2025-01-21 14:45:00+00:00,19647.259765625,19699.697265625,19612.939453125,19638.73046875,444536000
2025-01-21 15:00:00+00:00,19563.380859375,19645.66015625,19557.11328125,19637.828125,428295000
2025-01-21 15:15:00+00:00,19661.37890625,19661.37890625,19556.095703125,19563.185546875,349818000
2025-01-21 15:30:00+00:00,19662.9765625,19672.158203125,19631.033203125,19659.791015625,299989000
2025-01-21 15:45:00+00:00,19660.609375,19665.92578125,19621.20703125,19663.974609375,250901000
2025-01-21 16:00:00+00:00,19675.6875,19679.359375,19629.51953125,19654.755859375,232332000
2025-01-21 16:15:00+00:00,19654.8828125,19676.921875,19647.517578125,19673.52734375,201901000
2025-01-21 16:30:00+00:00,19636.873046875,19669.130859375,19635.1328125,19655.873046875,211458000
2025-01-21 16:45:00+00:00,19694.044921875,19695.841796875,19635.4140625,19635.4140625,178661000
2025-01-21 17:00:00+00:00,19697.599609375,19700.564453125,19678.9609375,19691.896484375,150062000
2025-01-21 17:15:00+00:00,19715.126953125,19719.54296875,19677.984375,19697.810546875,159193000
2025-01-21 17:30:00+00:00,19736.330078125,19737.443359375,19714.62109375,19715.099609375,170961000
2025-01-21 17:45:00+00:00,19760.548828125,19761.59375,19735.279296875,19737.478515625,159608000
2025-01-21 18:00:00+00:00,19773.171875,19776.302734375,19741.93359375,19759.671875,200670000
2025-01-21 18:15:00+00:00,19771.263671875,19789.61328125,19767.67578125,19774.11328125,161414000
2025-01-21 18:30:00+00:00,19770.681640625,19780.279296875,19764.341796875,19772.421875,145733000
2025-01-21 18:45:00+00:00,19772.98046875,19777.634765625,19761.1953125,19770.67578125,131928000
2025-01-21 19:00:00+00:00,19768.791015625,19782.283203125,19768.52734375,19772.974609375,136434000
2025-01-21 19:15:00+00:00,19767.072265625,19769.501953125,19737.255859375,19768.919921875,181444000
2025-01-21 19:30:00+00:00,19741.3515625,19767.1875,19736.537109375,19767.1875,141348000
2025-01-21 19:45:00+00:00,19751.1953125,19752.875,19729.00390625,19742.001953125,120260000
2025-01-21 20:00:00+00:00,19755.158203125,19757.306640625,19742.3125,19748.689453125,144580000
2025-01-21 20:15:00+00:00,19773.8203125,19775.931640625,19747.8515625,19754.5625,173659000
2025-01-21 20:30:00+00:00,19754.353515625,19784.373046875,19752.078125,19773.830078125,230092000
2025-01-21 20:45:00+00:00,19756.369140625,19770.982421875,19737.375,19754.697265625,333168000
2025-01-22 14:30:00+00:00,19956.00390625,19972.58984375,19908.41015625,19908.720703125,337066640
